society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
ch23,Lithuanian Tatar,xd561,west2405,Western Tatar,Turkic,MammalRichness,50.77001366,,2013,,
Ea9,Iranians,xd608,tehr1242,Tehrani,Indo-European,MammalRichness,50.79775726,,2013,,
Ia2,Sagada,xd742,nort2877,Northern Kankanay,Austronesian,MammalRichness,50.84242334,,2013,,
Ia3,Ifugao,xd743,tuwa1243,Tuwali Ifugao,Austronesian,MammalRichness,50.84242334,,2013,,
Ia8,Bontok,xd748,cent2292,Central Bontoc,Austronesian,MammalRichness,50.84242334,,2013,,
SCCS112,Ifugao,xd743,tuwa1243,Tuwali Ifugao,Austronesian,MammalRichness,50.84242334,,2013,,
B143,Seri,xd1289,seri1257,Seri,,MammalRichness,50.86820389,,2013,,
B98,Walmbaria,xd947,flin1247,Flinders Island,Pama-Nyungan,MammalRichness,50.90716429,,2013,,
WNAI97,Lillooet,xd1207,lill1248,Lillooet,Salishan,MammalRichness,50.96006069,,2013,,
B15,Chenchu,xd672,chen1255,Chenchu,Dravidian,MammalRichness,50.96597317,,2013,,
Ie12,Kwoma,xd788,kwom1262,Kwoma,Sepik,MammalRichness,51.0,,2013,,
Nb25,Quinault,xd1085,quin1251,Quinault,Salishan,MammalRichness,51.0,,2013,,
Ng11,Yuchi,xd1246,yuch1247,Yuchi,,MammalRichness,51.0,,2013,,
Ia6,Paiwan,xd746,paiw1248,Paiwan,Austronesian,MammalRichness,51.04329895,,2013,,
Ig14,Dahuni,xd846,suau1242,Suau,Austronesian,MammalRichness,51.07701127,,2013,,
Ed15b,Chekiang,xd643,wuch1236,Wu Chinese,Sino-Tibetan,MammalRichness,51.23900339,,2013,,
SCCS114,Chekiang,xd643,wuch1236,Wu Chinese,Sino-Tibetan,MammalRichness,51.23900339,,2013,,
B150,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,MammalRichness,51.2441002,,2013,,
WNAI82,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,MammalRichness,51.2441002,,2013,,
Cj3,Hebrews,xd589,anci1244,Ancient Hebrew,Afro-Asiatic,MammalRichness,51.29909417,,2013,,
SCCS113,Atayal,xd732,atay1247,Atayal,Austronesian,MammalRichness,51.32131251,,2013,,
B279,Stó:lō,xd1087,chil1281,Chiliwack,Salishan,MammalRichness,51.33428974,,2013,,
Nd54,Chemehuevi,xd1190,chem1251,Chemehuevi,Uto-Aztecan,MammalRichness,51.36330922,,2013,,
Aa8,/Xam,xd8,xamm1241,/Xam,Tuu,MammalRichness,51.43445501,,2013,,
B333,Shuswap,xd1143,shus1248,Shuswap,Salishan,MammalRichness,51.44351904,,2013,,
Ag3,Dogon,xd266,bank1259,Bankan Tey Dogon,Dogon,MammalRichness,51.46488889,,2013,,
B285,Klallam,xd1075,clal1241,Clallam,Salishan,MammalRichness,51.69362724,,2013,,
WNAI22,Klallam,xd1075,clal1241,Clallam,Salishan,MammalRichness,51.69362724,,2013,,
Ia11,Puyuma,xd734,puyu1239,Puyuma,Austronesian,MammalRichness,51.74476626,,2013,,
B10,Vedda,xd690,vedd1240,Veddah,Indo-European,MammalRichness,51.76625276,,2013,,
SCCS65,Kazakh,xd609,kaza1248,Kazakh,Turkic,MammalRichness,51.81357931,,2013,,
Ni4,Seri,xd1289,seri1257,Seri,,MammalRichness,51.8528021,,2013,,
WNAI77,Southern Valley Yokuts (Yauelmani),xd1123,vall1251,Valley Yokuts,Yokutsan,MammalRichness,51.86469613,,2013,,
B274,Lower Chinook,xd1078,chin1286,Chinook,Chinookan,MammalRichness,51.87581897,,2013,,
Nb19,Lower Chinook,xd1078,chin1286,Chinook,Chinookan,MammalRichness,51.87581897,,2013,,
B254,Bungi,xd1213,west1510,Western Ojibwa,Algic,MammalRichness,52.0,,2013,,
SCCS95,Kwoma,xd788,kwom1262,Kwoma,Sepik,MammalRichness,52.0,,2013,,
WNAI73,Northern Foothills Yokuts,xd1129,nort2937,Northern Hill/Valley Yokuts,Yokutsan,MammalRichness,52.03492589,,2013,,
B154,Northern Foothills Yokuts,xd1129,nort2937,Northern Hill/Valley Yokuts,Yokutsan,MammalRichness,52.06218193,,2013,,
Eg12,Khond,xd675,kuii1252,Kui (India),Dravidian,MammalRichness,52.10088068,,2013,,
Eg14,Reddi,xd677,mukh1238,Mukha-Dora,Dravidian,MammalRichness,52.10088068,,2013,,
Ab8,Sotho,xd31,sout2807,Southern Sotho,Atlantic-Congo,MammalRichness,52.11993724,,2013,,
B156,Tongva,xd1128,tong1329,Tongva,Uto-Aztecan,MammalRichness,52.13974362,,2013,,
Nc29,Tongva,xd1128,tong1329,Tongva,Uto-Aztecan,MammalRichness,52.13974362,,2013,,
B157,Western Mono,xd1122,mono1275,Mono (USA),Uto-Aztecan,MammalRichness,52.4487278,,2013,,
B192,Tümpisa Shoshone (Death Valley),xd1166,pana1305,Panamint,Uto-Aztecan,MammalRichness,52.4487278,,2013,,
Nc32,Cupeño,xd1132,cupe1243,Cupeño,Uto-Aztecan,MammalRichness,52.48114777,,2013,,
Nc33,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,MammalRichness,52.48114777,,2013,,
WNAI83,Cupeño,xd1132,cupe1243,Cupeño,Uto-Aztecan,MammalRichness,52.48114777,,2013,,
WNAI88,Kumeyaay (Mountain Diegueno),xd1437,kumi1248,Tipai,Cochimi-Yuman,MammalRichness,52.48114777,,2013,,
Cj1,Syrians,xd586,nort3142,North Mesopotamian Arabic,Afro-Asiatic,MammalRichness,52.58574695,,2013,,
SCCS147,Comanche,xd1222,coma1245,Comanche,Uto-Aztecan,MammalRichness,52.63547576,,2013,,
Ng14,Chickasaw,xd1249,chic1270,Chickasaw,Muskogean,MammalRichness,52.68620073,,2013,,
Cg5,Walloons,xd545,wall1255,Walloon,Indo-European,MammalRichness,52.73438385,,2013,,
