society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
WNAI169,Nambé Pueblo,xd1430,namb1296,Nambe,Kiowa-Tanoan,NetPrimaryProductionContingency,0.302629335,,,,
WNAI125,Bohogue,xd1180,nort2955,Northern Shoshoni,Uto-Aztecan,NetPrimaryProductionContingency,0.302687766,,,,
Ng12,Choctaw,xd1247,choc1276,Choctaw,Muskogean,NetPrimaryProductionContingency,0.302922316,,,,
SCCS56,Armenians,xd575,nucl1235,Eastern Armenian,Indo-European,NetPrimaryProductionContingency,0.302932153,,,,
Cg4,Sami,xd544,nort2671,North Saami,Uralic,NetPrimaryProductionContingency,0.30296481,,,,
B187,Achumawi,xd1108,achu1247,Achumawi,Palaihnihan,NetPrimaryProductionContingency,0.303564142,,,,
WNAI52,Achumawi (West),xd1108,achu1247,Achumawi,Palaihnihan,NetPrimaryProductionContingency,0.303564142,,,,
Na30,Dene,xd1046,chip1261,Chipewyan,Athabaskan-Eyak-Tlingit,NetPrimaryProductionContingency,0.30391736,,,,
WNAI73,Northern Foothills Yokuts,xd1129,nort2937,Northern Hill/Valley Yokuts,Yokutsan,NetPrimaryProductionContingency,0.304120423,,,,
WNAI58,Nisenan (Mountain),xd1111,nise1244,Nisenan,Maiduan,NetPrimaryProductionContingency,0.304149224,,,,
Ce5,Neapolitans,xd532,neap1235,Continental Southern Italian,Indo-European,NetPrimaryProductionContingency,0.304173239,,,,
SCCS122,Deg Xit'an,xd1066,dege1248,Degexit'an,Athabaskan-Eyak-Tlingit,NetPrimaryProductionContingency,0.30434425,,,,
SCCS153,Aztec,xd1301,clas1250,Classical Nahuatl,Uto-Aztecan,NetPrimaryProductionContingency,0.304820141,,,,
Ne11,Assiniboine,xd1210,assi1247,Assiniboine,Siouan,NetPrimaryProductionContingency,0.304822621,,,,
Ac32,Kaonde,xd58,kaon1241,Kaonde,Atlantic-Congo,NetPrimaryProductionContingency,0.30488836,,,,
B43,Sirionó,xd1362,siri1273,Sirionó,Tupian,NetPrimaryProductionContingency,0.305349772,,,,
WNAI53,Atsugewi,xd1135,atsu1245,Atsugewi,Palaihnihan,NetPrimaryProductionContingency,0.305891708,,,,
Cg2,Icelanders,xd542,icel1247,Icelandic,Indo-European,NetPrimaryProductionContingency,0.306184481,,,,
SCCS145,Muscogee,xd1252,cree1270,Creek,Muskogean,NetPrimaryProductionContingency,0.30630487,,,,
WNAI166,Ohkay Owingeh,xd1429,sanj1276,San Juan (USA),Kiowa-Tanoan,NetPrimaryProductionContingency,0.306695707,,,,
Na20,Kutchin,xd1037,gwic1235,Gwich'in,Athabaskan-Eyak-Tlingit,NetPrimaryProductionContingency,0.306738832,,,,
Ac27,Luchazi,xd52,luch1239,Luchazi,Atlantic-Congo,NetPrimaryProductionContingency,0.306843895,,,,
B365,Naskapi,xd1063,nask1242,Naskapi,Algic,NetPrimaryProductionContingency,0.30687147,,,,
Na16,Délįne,xd1033,nort2942,North Slavey,Athabaskan-Eyak-Tlingit,NetPrimaryProductionContingency,0.307410827,,,,
SCCS58,Basseri,xd605,bass1257,Basseri,Indo-European,NetPrimaryProductionContingency,0.307917716,,,,
B252,Bannock,xd1200,bann1248,Bannock,Uto-Aztecan,NetPrimaryProductionContingency,0.308063759,,,,
Ag22,Serer,xd258,sere1260,Sereer,Atlantic-Congo,NetPrimaryProductionContingency,0.30811904,,,,
B165,Kashaya Pomo,xd1418,kash1280,Kashaya,Pomoan,NetPrimaryProductionContingency,0.308669439,,,,
B172,Wappo,xd1119,wapp1239,Wappo,Yuki-Wappo,NetPrimaryProductionContingency,0.308669439,,,,
Nc16,Huchnom,xd1114,yuki1243,Yuki,Yuki-Wappo,NetPrimaryProductionContingency,0.308669439,,,,
Nc17,Northern Pomo,xd1115,nort2966,Northern Pomo,Pomoan,NetPrimaryProductionContingency,0.308669439,,,,
Nc18,Eastern Pomo,xd1116,east2545,Eastern Pomo,Pomoan,NetPrimaryProductionContingency,0.308669439,,,,
Nc19,Southern Pomo,xd1117,sout2984,Southern Pomo,Pomoan,NetPrimaryProductionContingency,0.308669439,,,,
SCCS135,Eastern Pomo,xd1116,east2545,Eastern Pomo,Pomoan,NetPrimaryProductionContingency,0.308669439,,,,
WNAI64,Eastern Pomo,xd1116,east2545,Eastern Pomo,Pomoan,NetPrimaryProductionContingency,0.308669439,,,,
WNAI66,Wappo,xd1119,wapp1239,Wappo,Yuki-Wappo,NetPrimaryProductionContingency,0.308669439,,,,
B155,Patwin,xd1121,patw1250,Patwin,Wintuan,NetPrimaryProductionContingency,0.309104794,,,,
WNAI50,Nomlaki,xd1107,noml1242,Nomlaki,Wintuan,NetPrimaryProductionContingency,0.309104794,,,,
Si5,Kamayurá,xd1402,kama1373,Kamayurá,Tupian,NetPrimaryProductionContingency,0.309227445,,,,
Si9,Aweti,xd1406,awet1244,Awetí,Tupian,NetPrimaryProductionContingency,0.309227445,,,,
B55,Yahgan,xd1383,yama1264,Yámana,,NetPrimaryProductionContingency,0.309545713,,,,
Sg1,Yahgan,xd1383,yama1264,Yámana,,NetPrimaryProductionContingency,0.309545713,,,,
