"","Gathering","Hunting","Fishing","Husbandry","Agriculture","Agriculture_intensity"
"267",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"268",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"269",19.2488262910798,2.34741784037559,2.34741784037559,9.85915492957746,66.1971830985916,"Intensive irrigated"
"270",9.85915492957746,2.34741784037559,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"271",9.85915492957746,2.34741784037559,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"272",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"273",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"274",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"275",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Extensive/shifting"
"276",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Extensive/shifting"
"277",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"278",2.64550264550265,11.1111111111111,11.1111111111111,21.6931216931217,53.4391534391534,"Extensive/shifting"
"279",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"280",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Intensive"
"281",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Extensive/shifting"
"282",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Extensive/shifting"
"283",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"284",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"285",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"286",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"287",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Intensive"
"288",10.2439024390244,10.2439024390244,10.2439024390244,10.2439024390244,59.0243902439024,"Extensive/shifting"
"289",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"290",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Extensive/shifting"
"291",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"292",10.0478468899522,10.0478468899522,2.39234449760766,10.0478468899522,67.4641148325359,"Extensive/shifting"
"293",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Extensive/shifting"
"294",2.30414746543779,2.30414746543779,2.30414746543779,46.5437788018433,46.5437788018433,"Extensive/shifting"
"295",9.85915492957746,2.34741784037559,56.8075117370892,2.34741784037559,28.6384976525822,"Intensive irrigated"
"296",19.6172248803828,10.0478468899522,2.39234449760766,10.0478468899522,57.8947368421053,"Extensive/shifting"
"297",10.2439024390244,10.2439024390244,10.2439024390244,10.2439024390244,59.0243902439024,"Extensive/shifting"
"298",20,10.2439024390244,10.2439024390244,10.2439024390244,49.2682926829268,"Intensive"
"299",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"300",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"301",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"302",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"303",2.34741784037559,2.34741784037559,9.85915492957746,19.2488262910798,66.1971830985916,"Intensive"
"304",2.34741784037559,2.34741784037559,28.6384976525822,19.2488262910798,47.4178403755869,"Intensive"
"305",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"306",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"307",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"308",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"309",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"310",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"311",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"312",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,NA
"313",2.34741784037559,2.34741784037559,9.85915492957746,19.2488262910798,66.1971830985916,NA
"314",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,NA
"315",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"316",2.39234449760766,10.0478468899522,10.0478468899522,10.0478468899522,67.4641148325359,"Extensive/shifting"
"317",2.34741784037559,9.85915492957746,2.34741784037559,9.85915492957746,75.5868544600939,"Extensive/shifting"
"318",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"319",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Extensive/shifting"
"320",10.2439024390244,20,10.2439024390244,10.2439024390244,49.2682926829268,"Extensive/shifting"
"321",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"322",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"323",2.34741784037559,2.34741784037559,9.85915492957746,19.2488262910798,66.1971830985916,"Intensive"
"324",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"325",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"326",2.34741784037559,2.34741784037559,9.85915492957746,28.6384976525822,56.8075117370892,"Intensive"
"327",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"328",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"329",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"330",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"331",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"332",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Intensive"
"333",9.17030567685589,17.9039301310044,2.18340611353712,17.9039301310044,52.8384279475983,"Extensive/shifting"
"334",2.25225225225225,2.25225225225225,2.25225225225225,9.45945945945946,83.7837837837838,"Intensive"
"335",10.2439024390244,10.2439024390244,10.2439024390244,10.2439024390244,59.0243902439024,"Extensive/shifting"
"336",10.0478468899522,10.0478468899522,2.39234449760766,10.0478468899522,67.4641148325359,"Extensive/shifting"
"337",2.34741784037559,19.2488262910798,2.34741784037559,9.85915492957746,66.1971830985916,"Extensive/shifting"
"338",2.34741784037559,19.2488262910798,2.34741784037559,19.2488262910798,56.8075117370892,"Intensive"
"339",2.39234449760766,19.6172248803828,10.0478468899522,10.0478468899522,57.8947368421053,"Extensive/shifting"
"340",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"341",2.39234449760766,10.0478468899522,29.1866028708134,10.0478468899522,48.3253588516746,"Extensive/shifting"
"342",2.39234449760766,29.1866028708134,19.6172248803828,10.0478468899522,38.755980861244,"Extensive/shifting"
"343",2.34741784037559,2.34741784037559,9.85915492957746,38.0281690140845,47.4178403755869,"Extensive/shifting"
"344",2.39234449760766,10.0478468899522,10.0478468899522,29.1866028708134,48.3253588516746,"Extensive/shifting"
"345",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"346",2.34741784037559,2.34741784037559,38.0281690140845,19.2488262910798,38.0281690140845,"Intensive"
"347",2.34741784037559,2.34741784037559,19.2488262910798,19.2488262910798,56.8075117370892,"Intensive"
"348",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,NA
"349",2.34741784037559,2.34741784037559,19.2488262910798,28.6384976525822,47.4178403755869,"Extensive/shifting"
"350",11.1111111111111,2.64550264550265,11.1111111111111,21.6931216931217,53.4391534391534,"Extensive/shifting"
"351",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"352",2.25225225225225,2.25225225225225,2.25225225225225,9.45945945945946,83.7837837837838,"Extensive/shifting"
"353",2.25225225225225,2.25225225225225,2.25225225225225,9.45945945945946,83.7837837837838,"Extensive/shifting"
"354",2.39234449760766,10.0478468899522,19.6172248803828,10.0478468899522,57.8947368421053,"Extensive/shifting"
"355",2.39234449760766,10.0478468899522,19.6172248803828,10.0478468899522,57.8947368421053,"Extensive/shifting"
"356",2.39234449760766,19.6172248803828,10.0478468899522,10.0478468899522,57.8947368421053,"Extensive/shifting"
"357",2.34741784037559,19.2488262910798,2.34741784037559,9.85915492957746,66.1971830985916,"Extensive/shifting"
"358",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"359",10.0478468899522,19.6172248803828,10.0478468899522,2.39234449760766,57.8947368421053,"Extensive/shifting"
"360",2.34741784037559,2.34741784037559,19.2488262910798,19.2488262910798,56.8075117370892,"Extensive/shifting"
"361",2.34741784037559,19.2488262910798,2.34741784037559,19.2488262910798,56.8075117370892,"Extensive/shifting"
"362",9.85915492957746,2.34741784037559,2.34741784037559,38.0281690140845,47.4178403755869,"Extensive/shifting"
"363",2.39234449760766,10.0478468899522,19.6172248803828,29.1866028708134,38.755980861244,"Extensive/shifting"
"364",2.39234449760766,19.6172248803828,10.0478468899522,19.6172248803828,48.3253588516746,"Extensive/shifting"
"365",20,10.2439024390244,10.2439024390244,10.2439024390244,49.2682926829268,"Extensive/shifting"
"366",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"367",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"368",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"369",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"370",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"371",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"372",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"373",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"374",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"375",2.39234449760766,10.0478468899522,19.6172248803828,10.0478468899522,57.8947368421053,"Intensive"
"376",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"377",2.39234449760766,10.0478468899522,19.6172248803828,10.0478468899522,57.8947368421053,"Extensive/shifting"
"378",10.2439024390244,10.2439024390244,10.2439024390244,10.2439024390244,59.0243902439024,"Extensive/shifting"
"379",10.0478468899522,10.0478468899522,2.39234449760766,10.0478468899522,67.4641148325359,"Extensive/shifting"
"380",10.2439024390244,10.2439024390244,10.2439024390244,20,49.2682926829268,"Extensive/shifting"
"381",10.2439024390244,10.2439024390244,10.2439024390244,10.2439024390244,59.0243902439024,"Extensive/shifting"
"382",10.0478468899522,10.0478468899522,2.39234449760766,29.1866028708134,48.3253588516746,"Intensive"
"383",2.39234449760766,10.0478468899522,29.1866028708134,10.0478468899522,48.3253588516746,"Intensive irrigated"
"384",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"385",10.0478468899522,10.0478468899522,2.39234449760766,29.1866028708134,48.3253588516746,"Extensive/shifting"
"386",2.39234449760766,10.0478468899522,10.0478468899522,48.3253588516746,29.1866028708134,"Extensive/shifting"
"387",2.39234449760766,19.6172248803828,10.0478468899522,29.1866028708134,38.755980861244,"Extensive/shifting"
"388",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"389",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Extensive/shifting"
"390",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"391",2.39234449760766,10.0478468899522,19.6172248803828,19.6172248803828,48.3253588516746,"Extensive/shifting"
"392",2.39234449760766,10.0478468899522,19.6172248803828,19.6172248803828,48.3253588516746,"Extensive/shifting"
"393",2.34741784037559,19.2488262910798,2.34741784037559,47.4178403755869,28.6384976525822,"Extensive/shifting"
"394",2.34741784037559,19.2488262910798,2.34741784037559,38.0281690140845,38.0281690140845,"Extensive/shifting"
"395",2.25225225225225,9.45945945945946,2.25225225225225,83.7837837837838,2.25225225225225,"No agriculture"
"396",2.39234449760766,10.0478468899522,10.0478468899522,29.1866028708134,48.3253588516746,"Extensive/shifting"
"397",2.30414746543779,2.30414746543779,2.30414746543779,37.3271889400922,55.7603686635945,"Extensive/shifting"
"398",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"399",2.34741784037559,9.85915492957746,2.34741784037559,56.8075117370892,28.6384976525822,"Extensive/shifting"
"400",10.0478468899522,10.0478468899522,2.39234449760766,48.3253588516746,29.1866028708134,"Extensive/shifting"
"401",10.0478468899522,10.0478468899522,2.39234449760766,38.755980861244,38.755980861244,"Intensive irrigated"
"402",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"403",2.34741784037559,19.2488262910798,2.34741784037559,38.0281690140845,38.0281690140845,"Extensive/shifting"
"404",2.34741784037559,9.85915492957746,2.34741784037559,66.1971830985916,19.2488262910798,"Extensive/shifting"
"405",2.25225225225225,9.45945945945946,2.25225225225225,83.7837837837838,2.25225225225225,"No agriculture"
"406",2.34741784037559,2.34741784037559,9.85915492957746,47.4178403755869,38.0281690140845,"Extensive/shifting"
"407",2.30414746543779,2.30414746543779,2.30414746543779,55.7603686635945,37.3271889400922,NA
"408",2.34741784037559,9.85915492957746,2.34741784037559,38.0281690140845,47.4178403755869,NA
"409",2.34741784037559,9.85915492957746,2.34741784037559,38.0281690140845,47.4178403755869,"Extensive/shifting"
"410",19.6172248803828,10.0478468899522,2.39234449760766,29.1866028708134,38.755980861244,"Extensive/shifting"
"411",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Intensive"
"412",2.30414746543779,2.30414746543779,2.30414746543779,46.5437788018433,46.5437788018433,"Intensive"
"413",2.34741784037559,9.85915492957746,2.34741784037559,38.0281690140845,47.4178403755869,"Extensive/shifting"
"414",2.34741784037559,9.85915492957746,2.34741784037559,38.0281690140845,47.4178403755869,"Intensive irrigated"
"415",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"416",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Casual"
"417",2.34741784037559,9.85915492957746,2.34741784037559,47.4178403755869,38.0281690140845,"Extensive/shifting"
"418",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"419",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"420",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"421",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"422",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"423",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive irrigated"
"424",2.30414746543779,2.30414746543779,2.30414746543779,37.3271889400922,55.7603686635945,"Extensive/shifting"
"425",2.34741784037559,9.85915492957746,2.34741784037559,47.4178403755869,38.0281690140845,"Extensive/shifting"
"426",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Intensive"
"427",2.39234449760766,10.0478468899522,10.0478468899522,48.3253588516746,29.1866028708134,"Extensive/shifting"
"428",2.34741784037559,9.85915492957746,2.34741784037559,47.4178403755869,38.0281690140845,"Extensive/shifting"
"429",2.30414746543779,2.30414746543779,2.30414746543779,46.5437788018433,46.5437788018433,"Intensive"
"430",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"431",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"432",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"433",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"434",10.0478468899522,2.39234449760766,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"435",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"436",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"437",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"438",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Intensive"
"439",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"440",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"441",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"442",2.34741784037559,9.85915492957746,2.34741784037559,75.5868544600939,9.85915492957746,"Casual"
"443",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Casual"
"444",2.34741784037559,9.85915492957746,2.34741784037559,75.5868544600939,9.85915492957746,"Casual"
"445",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Casual"
"446",2.30414746543779,2.30414746543779,2.30414746543779,74.1935483870968,18.8940092165899,"Extensive/shifting"
"447",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"448",2.30414746543779,2.30414746543779,2.30414746543779,46.5437788018433,46.5437788018433,"Intensive"
"449",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"450",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"451",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"452",10.0478468899522,10.0478468899522,2.39234449760766,57.8947368421053,19.6172248803828,NA
"453",2.30414746543779,2.30414746543779,2.30414746543779,74.1935483870968,18.8940092165899,"Intensive irrigated"
"454",9.85915492957746,2.34741784037559,9.85915492957746,75.5868544600939,2.34741784037559,"Casual"
"455",2.34741784037559,2.34741784037559,9.85915492957746,28.6384976525822,56.8075117370892,"Intensive"
"456",2.30414746543779,2.30414746543779,2.30414746543779,37.3271889400922,55.7603686635945,"Intensive irrigated"
"457",2.30414746543779,2.30414746543779,2.30414746543779,46.5437788018433,46.5437788018433,"Extensive/shifting"
"458",2.34741784037559,2.34741784037559,9.85915492957746,19.2488262910798,66.1971830985916,NA
"459",10.0478468899522,10.0478468899522,2.39234449760766,10.0478468899522,67.4641148325359,"Extensive/shifting"
"460",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Casual"
"461",2.30414746543779,2.30414746543779,2.30414746543779,64.9769585253456,28.110599078341,"Intensive irrigated"
"462",10.2439024390244,10.2439024390244,10.2439024390244,49.2682926829268,20,"Extensive/shifting"
"463",2.30414746543779,2.30414746543779,2.30414746543779,46.5437788018433,46.5437788018433,"Extensive/shifting"
"464",2.30414746543779,2.30414746543779,2.30414746543779,64.9769585253456,28.110599078341,"Extensive/shifting"
"465",10.0478468899522,10.0478468899522,2.39234449760766,57.8947368421053,19.6172248803828,"Extensive/shifting"
"466",2.34741784037559,2.34741784037559,9.85915492957746,28.6384976525822,56.8075117370892,"Intensive"
"467",2.34741784037559,2.34741784037559,9.85915492957746,28.6384976525822,56.8075117370892,"Intensive"
"468",10.0478468899522,2.39234449760766,10.0478468899522,19.6172248803828,57.8947368421053,"Intensive"
"469",2.34741784037559,2.34741784037559,9.85915492957746,28.6384976525822,56.8075117370892,"Extensive/shifting"
"470",2.34741784037559,2.34741784037559,9.85915492957746,38.0281690140845,47.4178403755869,"Intensive"
"471",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Casual"
"472",2.30414746543779,2.30414746543779,2.30414746543779,37.3271889400922,55.7603686635945,"Extensive/shifting"
"473",2.34741784037559,2.34741784037559,9.85915492957746,38.0281690140845,47.4178403755869,"Extensive/shifting"
"474",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Casual"
"475",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Extensive/shifting"
"476",9.85915492957746,2.34741784037559,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive irrigated"
"477",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Intensive"
"478",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"479",10.0478468899522,2.39234449760766,10.0478468899522,19.6172248803828,57.8947368421053,NA
"480",2.34741784037559,2.34741784037559,19.2488262910798,28.6384976525822,47.4178403755869,"Intensive"
"481",2.30414746543779,2.30414746543779,2.30414746543779,46.5437788018433,46.5437788018433,"Extensive/shifting"
"482",10.0478468899522,2.39234449760766,38.755980861244,38.755980861244,10.0478468899522,"Extensive/shifting"
"483",2.39234449760766,10.0478468899522,10.0478468899522,10.0478468899522,67.4641148325359,"Extensive/shifting"
"484",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"485",2.30414746543779,2.30414746543779,2.30414746543779,74.1935483870968,18.8940092165899,"Extensive/shifting"
"486",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"487",2.34741784037559,9.85915492957746,2.34741784037559,66.1971830985916,19.2488262910798,"Intensive irrigated"
"488",10.0478468899522,10.0478468899522,2.39234449760766,48.3253588516746,29.1866028708134,"Intensive irrigated"
"489",10.0478468899522,10.0478468899522,2.39234449760766,48.3253588516746,29.1866028708134,"Intensive irrigated"
"490",19.6172248803828,10.0478468899522,2.39234449760766,48.3253588516746,19.6172248803828,"Intensive irrigated"
"491",19.2488262910798,2.34741784037559,2.34741784037559,19.2488262910798,56.8075117370892,"Intensive"
"492",10.0478468899522,10.0478468899522,2.39234449760766,38.755980861244,38.755980861244,"Intensive irrigated"
"493",2.34741784037559,2.34741784037559,19.2488262910798,19.2488262910798,56.8075117370892,NA
"494",2.34741784037559,9.85915492957746,2.34741784037559,66.1971830985916,19.2488262910798,"Intensive irrigated"
"495",2.39234449760766,19.6172248803828,10.0478468899522,48.3253588516746,19.6172248803828,"Intensive irrigated"
"496",19.2488262910798,2.34741784037559,2.34741784037559,56.8075117370892,19.2488262910798,"Intensive"
"497",2.34741784037559,9.85915492957746,2.34741784037559,56.8075117370892,28.6384976525822,"Intensive irrigated"
"498",19.2488262910798,2.34741784037559,2.34741784037559,28.6384976525822,47.4178403755869,"Intensive irrigated"
"499",2.30414746543779,2.30414746543779,2.30414746543779,64.9769585253456,28.110599078341,"Intensive"
"500",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive irrigated"
"501",2.25225225225225,2.25225225225225,2.25225225225225,9.45945945945946,83.7837837837838,"Intensive irrigated"
"502",2.34741784037559,9.85915492957746,2.34741784037559,56.8075117370892,28.6384976525822,"Intensive irrigated"
"503",2.34741784037559,9.85915492957746,2.34741784037559,75.5868544600939,9.85915492957746,"Casual"
"504",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Casual"
"505",2.34741784037559,9.85915492957746,2.34741784037559,56.8075117370892,28.6384976525822,NA
"506",10.0478468899522,10.0478468899522,2.39234449760766,48.3253588516746,29.1866028708134,"Intensive irrigated"
"507",2.34741784037559,2.34741784037559,9.85915492957746,28.6384976525822,56.8075117370892,"Intensive irrigated"
"508",2.39234449760766,10.0478468899522,10.0478468899522,38.755980861244,38.755980861244,"Intensive irrigated"
"509",2.34741784037559,2.34741784037559,19.2488262910798,19.2488262910798,56.8075117370892,"Extensive/shifting"
"510",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive irrigated"
"511",2.30414746543779,2.30414746543779,2.30414746543779,64.9769585253456,28.110599078341,"Intensive"
"512",2.30414746543779,2.30414746543779,2.30414746543779,64.9769585253456,28.110599078341,"Intensive"
"513",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive irrigated"
"514",2.34741784037559,2.34741784037559,9.85915492957746,28.6384976525822,56.8075117370892,"Intensive irrigated"
"515",2.34741784037559,9.85915492957746,2.34741784037559,66.1971830985916,19.2488262910798,"Intensive"
"516",2.34741784037559,9.85915492957746,2.34741784037559,56.8075117370892,28.6384976525822,"Intensive"
"517",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"518",2.34741784037559,2.34741784037559,9.85915492957746,28.6384976525822,56.8075117370892,"Intensive irrigated"
"519",2.30414746543779,2.30414746543779,2.30414746543779,55.7603686635945,37.3271889400922,"Intensive"
"520",2.34741784037559,2.34741784037559,9.85915492957746,19.2488262910798,66.1971830985916,"Intensive"
"521",2.39234449760766,10.0478468899522,10.0478468899522,29.1866028708134,48.3253588516746,"Intensive"
"522",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"523",9.85915492957746,2.34741784037559,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive irrigated"
"524",2.34741784037559,2.34741784037559,9.85915492957746,19.2488262910798,66.1971830985916,"Intensive irrigated"
"525",2.34741784037559,9.85915492957746,2.34741784037559,38.0281690140845,47.4178403755869,"Intensive"
"526",9.85915492957746,2.34741784037559,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive irrigated"
"527",2.30414746543779,2.30414746543779,2.30414746543779,37.3271889400922,55.7603686635945,"Intensive irrigated"
"528",2.30414746543779,2.30414746543779,2.30414746543779,37.3271889400922,55.7603686635945,"Intensive"
"529",2.34741784037559,2.34741784037559,9.85915492957746,38.0281690140845,47.4178403755869,NA
"530",2.34741784037559,2.34741784037559,19.2488262910798,19.2488262910798,56.8075117370892,"Intensive"
"531",2.34741784037559,2.34741784037559,19.2488262910798,28.6384976525822,47.4178403755869,"Intensive"
"532",2.34741784037559,2.34741784037559,9.85915492957746,9.85915492957746,75.5868544600939,"Intensive"
"533",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"534",2.34741784037559,2.34741784037559,9.85915492957746,28.6384976525822,56.8075117370892,"Intensive"
"535",2.34741784037559,2.34741784037559,9.85915492957746,38.0281690140845,47.4178403755869,"Intensive"
