society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Eh7,Antandroy,xd693,tand1256,Tandroy Malagasy,Austronesian,TemperatureContingency,0.214236755,,,,
Ag1,Bambara,xd244,bamb1269,Bambara,Mande,TemperatureContingency,0.214243983,,,,
SCCS4,Lozi,xd26,lozi1239,Lozi,Atlantic-Congo,TemperatureContingency,0.214372482,,,,
Ab10,Pondo,xd11,mpon1252,Mpondo,Atlantic-Congo,TemperatureContingency,0.214452674,,,,
Nc32,Cupeño,xd1132,cupe1243,Cupeño,Uto-Aztecan,TemperatureContingency,0.214711466,,,,
Nc33,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,TemperatureContingency,0.214711466,,,,
WNAI88,Kumeyaay (Mountain Diegueno),xd1437,kumi1248,Tipai,Cochimi-Yuman,TemperatureContingency,0.214711466,,,,
SCCS133,Twana,xd1079,twan1247,Twana,Salishan,TemperatureContingency,0.214959074,,,,
B112,Ildawongga,xd959,wanm1242,Wanman,Pama-Nyungan,TemperatureContingency,0.215040587,,,,
SCCS7,Bemba,xd55,town1238,Town Bemba,Atlantic-Congo,TemperatureContingency,0.215040796,,,,
B111,Mardudjara,xd958,mart1256,Martu Wangka,Pama-Nyungan,TemperatureContingency,0.215061585,,,,
B71,Sekele,xd931,vase1234,Northern Ju,Kxa,TemperatureContingency,0.215086948,,,,
Aa3,Nama,xd3,nama1265,Nama,Khoe-Kwadi,TemperatureContingency,0.215104311,,,,
B116,Karuwali,xd963,karr1236,Karruwali,Pama-Nyungan,TemperatureContingency,0.215438736,,,,
Nb8,Haisla,xd1105,hais1244,Haisla,Wakashan,TemperatureContingency,0.21549062,,,,
B67,Hukwe,xd929,kxoe1243,Kxoe,Khoe-Kwadi,TemperatureContingency,0.215504819,,,,
Na10,Chugach,xd1027,chug1254,Chugach,Eskimo-Aleut,TemperatureContingency,0.215586091,,,,
Nb9,Nuxalk,xd1106,bell1243,Bella Coola,Salishan,TemperatureContingency,0.215599305,,,,
Ab3,Lozi,xd26,lozi1239,Lozi,Atlantic-Congo,TemperatureContingency,0.215734037,,,,
Nj13,Otomí,xd1299,mezq1235,Mezquital Otomi,Otomanguean,TemperatureContingency,0.215957578,,,,
Ag7,Bozo,xd295,tiey1235,Tiéyaxo Bozo,Mande,TemperatureContingency,0.216297345,,,,
Id10,Walbiri,xd773,warl1254,Warlpiri,Pama-Nyungan,TemperatureContingency,0.216780893,,,,
Id13,Anindilyagwa,xd776,anin1240,Anindilyakwa,Gunwinyguan,TemperatureContingency,0.217051517,,,,
B50,Aweikoma,xd1411,xokl1240,Xokleng,Nuclear-Macro-Je,TemperatureContingency,0.2171908,,,,
SCCS180,Aweikoma,xd1411,xokl1240,Xokleng,Nuclear-Macro-Je,TemperatureContingency,0.2171908,,,,
Sj3,Aweikoma,xd1411,xokl1240,Xokleng,Nuclear-Macro-Je,TemperatureContingency,0.2171908,,,,
B291,Nuxalk,xd1106,bell1243,Bella Coola,Salishan,TemperatureContingency,0.217392413,,,,
Cf2,Boers,xd537,afri1274,Afrikaans,Indo-European,TemperatureContingency,0.217424988,,,,
Ad16,Ngonde,xd83,ngon1268,Ngonde,Atlantic-Congo,TemperatureContingency,0.217564211,,,,
B103,Kaiadilt,xd952,kaya1319,Kayardild,Tangkic,TemperatureContingency,0.21763012,,,,
WNAI7,Haisla,xd1105,hais1244,Haisla,Wakashan,TemperatureContingency,0.217655048,,,,
Ab2,Swazi,xd21,swat1243,Swati,Atlantic-Congo,TemperatureContingency,0.21779236,,,,
B137,Tasmanians (northwestern),xd783,port1278,Port Sorell,Western Tasmanian,TemperatureContingency,0.217872458,,,,
Nj1,Chinantec,xd1295,ojit1237,Ojitlán Chinantec,Otomanguean,TemperatureContingency,0.217881726,,,,
Cd9,Tekna,xd527,hass1238,Hassaniyya,Afro-Asiatic,TemperatureContingency,0.217894288,,,,
Ab12,Zulu,xd13,zulu1248,Zulu,Atlantic-Congo,TemperatureContingency,0.218035531,,,,
Ag28,Nononke,xd264,jena1242,Jenaama Bozo,Mande,TemperatureContingency,0.218194828,,,,
Ac39,Nyasa,xd65,mwer1247,Mwera (Nyasa),Atlantic-Congo,TemperatureContingency,0.218315763,,,,
WNAI5,Tsimshian,xd1104,nucl1649,Southern-Coastal Tsimshian,Tsimshian,TemperatureContingency,0.218349326,,,,
Na26,Dena'ina,xd1042,tana1289,Tanaina,Athabaskan-Eyak-Tlingit,TemperatureContingency,0.218618195,,,,
SCCS154,Sierra Popoluca,xd1302,high1276,Highland Popoluca,Mixe-Zoque,TemperatureContingency,0.218745885,,,,
B294,Koniag,xd999,koni1262,Koniag,Eskimo-Aleut,TemperatureContingency,0.218852249,,,,
B150,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,TemperatureContingency,0.218924729,,,,
WNAI82,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,TemperatureContingency,0.218924729,,,,
Sh1,Wichí,xd1388,wich1264,Wichí Lhamtés Güisnay,Matacoan,TemperatureContingency,0.219187228,,,,
Ad11,Bena,xd78,bena1262,Bena (Tanzania),Atlantic-Congo,TemperatureContingency,0.219245224,,,,
SCCS10,Luguru,xd81,lugu1238,Luguru,Atlantic-Congo,TemperatureContingency,0.219285491,,,,
Ad51,Ngulu,xd122,ngul1246,Ngulu,Atlantic-Congo,TemperatureContingency,0.219767543,,,,
Ac30,Plateau Tonga,xd56,tong1318,Tonga (Zambia),Atlantic-Congo,TemperatureContingency,0.220089887,,,,
Cd16,Moroccans,xd514,sout3117,Southern Morocco Arabic,Afro-Asiatic,TemperatureContingency,0.220254152,,,,
WNAI15,Pentlatch,xd1427,pent1242,Pentlatch,Salishan,TemperatureContingency,0.220459783,,,,
B280,Cowichan,xd1086,cowi1241,Cowichan,Salishan,TemperatureContingency,0.220513161,,,,
B282,Comox,xd1073,isla1276,Island Comox,Salishan,TemperatureContingency,0.220623039,,,,
Nj4,Totonac,xd1303,papa1238,Papantla Totonac,Totonacan,TemperatureContingency,0.220694463,,,,
B124,Northern Aranda,xd772,east2379,Eastern Arrernte,Pama-Nyungan,TemperatureContingency,0.220779112,,,,
Ac1,Ila,xd33,ilaa1246,Ila,Atlantic-Congo,TemperatureContingency,0.220911252,,,,
Ac3,Bemba,xd55,town1238,Town Bemba,Atlantic-Congo,TemperatureContingency,0.220992567,,,,
B297,Chugach,xd1027,chug1254,Chugach,Eskimo-Aleut,TemperatureContingency,0.22111237,,,,
Ac7,Yao,xd73,yaoo1241,Yao,Atlantic-Congo,TemperatureContingency,0.221135742,,,,
Ac9,Ngoni,xd75,ngon1269,Ngoni,Atlantic-Congo,TemperatureContingency,0.221559439,,,,
B179,Shasta,xd1093,shas1239,Shasta,Shastan,TemperatureContingency,0.221595097,,,,
Nb30,Takelma,xd1091,take1257,Takelma,,TemperatureContingency,0.221595097,,,,
Nb34,Karuk,xd1095,karo1304,Karok,,TemperatureContingency,0.221595097,,,,
WNAI45,Shasta (West),xd1093,shas1239,Shasta,Shastan,TemperatureContingency,0.221595097,,,,
B97,Anindilyagwa,xd776,anin1240,Anindilyakwa,Gunwinyguan,TemperatureContingency,0.221701239,,,,
WNAI23,Twana,xd1079,twan1247,Twana,Salishan,TemperatureContingency,0.221820449,,,,
Ac38,Nyanja,xd64,nucl1395,Nuclear Nyanja,Atlantic-Congo,TemperatureContingency,0.221912302,,,,
B378,Inuvialuit,xd1019,sigl1242,Siglitun,Eskimo-Aleut,TemperatureContingency,0.221973748,,,,
Cb25,Tazarawa,xd475,haus1257,Hausa,Afro-Asiatic,TemperatureContingency,0.222062843,,,,
Ih10,Tannese,xd863,sout2869,Southwest Tanna,Austronesian,TemperatureContingency,0.222272564,,,,
B66,Mikea,xd928,masi1268,Masikoro Malagasy,Austronesian,TemperatureContingency,0.222294395,,,,
SCCS132,Nuxalk,xd1106,bell1243,Bella Coola,Salishan,TemperatureContingency,0.22250391,,,,
B117,Alyawara,xd964,alya1239,Alyawarr,Pama-Nyungan,TemperatureContingency,0.222509983,,,,
B170,Lake Miwok,xd1120,lake1258,Lake Miwok,Miwok-Costanoan,TemperatureContingency,0.222633328,,,,
Ac37,Kunda,xd63,kund1255,Chikunda,Atlantic-Congo,TemperatureContingency,0.223306477,,,,
B147,Kumeyaay,xd1137,kumi1248,Tipai,Cochimi-Yuman,TemperatureContingency,0.223524292,,,,
Ad15,Iwa,xd82,nyam1275,Nyamwanga,Atlantic-Congo,TemperatureContingency,0.22355676,,,,
B271,Twana,xd1079,twan1247,Twana,Salishan,TemperatureContingency,0.223558605,,,,
B102,Lardil,xd951,lard1243,Lardil,Tangkic,TemperatureContingency,0.223786644,,,,
Eh8,Sakalava,xd694,saka1291,West Malagasy Sakalava,Austronesian,TemperatureContingency,0.223807008,,,,
Ej12,Lawa,xd719,west2396,Western Lawa,Austroasiatic,TemperatureContingency,0.223831087,,,,
Ad50,Kaguru,xd121,kagu1239,Kagulu,Atlantic-Congo,TemperatureContingency,0.223958106,,,,
Ae19,Garanganze,xd137,sang1331,Sanga (Democratic Republic of Congo),Atlantic-Congo,TemperatureContingency,0.224566715,,,,
Ag3,Dogon,xd266,bank1259,Bankan Tey Dogon,Dogon,TemperatureContingency,0.224703109,,,,
Ac33,Lala,xd59,lala1264,Lala-Bisa,Atlantic-Congo,TemperatureContingency,0.224845872,,,,
Cf3,Tristan da Cunha,xd538,stan1293,English,Indo-European,TemperatureContingency,0.225558147,,,,
WNAI92,Akwa’ala,xd1426,paip1241,Paipai,Cochimi-Yuman,TemperatureContingency,0.225578079,,,,
Ac13,Tonga,xd37,tong1321,Tonga (Nyasa),Atlantic-Congo,TemperatureContingency,0.226054341,,,,
