society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ag16,Banyun,xd251,bain1259,Bainounk-Gujaher,Atlantic-Congo,AnnualTemperatureVariance,0.556800566,,,,
Ag20,Papel,xd256,pape1239,Papel,Atlantic-Congo,AnnualTemperatureVariance,0.556800566,,,,
Ih6,Rotumans,xd872,rotu1241,Rotuman,Austronesian,AnnualTemperatureVariance,0.560400608,,,,
Ac21,Bunda,xd46,mpuo1241,Mbuun,Atlantic-Congo,AnnualTemperatureVariance,0.560966559,,,,
Ac15,Mbala,xd39,mbal1257,Mbala,Atlantic-Congo,AnnualTemperatureVariance,0.569158703,,,,
Ac25,Songo,xd50,song1299,Nsong,Atlantic-Congo,AnnualTemperatureVariance,0.569158703,,,,
Ii13,Uveans,xd879,wall1257,East Uvean,Austronesian,AnnualTemperatureVariance,0.581550523,,,,
Af14,Sherbro,xd191,sher1258,Sherbro,Atlantic-Congo,AnnualTemperatureVariance,0.58221333,,,,
Ic11,Ambonese,xd761,ambo1250,Ambonese Malay,Austronesian,AnnualTemperatureVariance,0.58702581,,,,
Ia7,Tagbanua,xd747,tagb1258,Tagbanwa,Austronesian,AnnualTemperatureVariance,0.592863079,,,,
Ie39,Elema,xd817,orok1267,Orokolo,Eleman,AnnualTemperatureVariance,0.595967404,,,,
Ae17,Rega,xd135,lega1249,Lega-Shabunda,Atlantic-Congo,AnnualTemperatureVariance,0.598570377,,,,
Af48,Kru,xd228,klao1243,Klao,Atlantic-Congo,AnnualTemperatureVariance,0.600732265,,,,
Ag18,Bijogo,xd253,bidy1244,Kangaki-Kagbaaga-Kajoko Bidyogo,Atlantic-Congo,AnnualTemperatureVariance,0.603814694,,,,
Ae21,Kela,xd140,yela1238,Yela-Kela,Atlantic-Congo,AnnualTemperatureVariance,0.60728175,,,,
Af58,Vai,xd239,vaii1241,Vai,Mande,AnnualTemperatureVariance,0.609560558,,,,
Ej3,Semang,xd725,kens1248,Kensiu,Austroasiatic,AnnualTemperatureVariance,0.619693555,,,,
SCCS77,Semang,xd725,kens1248,Kensiu,Austroasiatic,AnnualTemperatureVariance,0.619693555,,,,
Ad44,Konjo,xd114,konz1239,Konzo,Atlantic-Congo,AnnualTemperatureVariance,0.621543034,,,,
Ii14,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,AnnualTemperatureVariance,0.623528039,,,,
SCCS106,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,AnnualTemperatureVariance,0.623528039,,,,
Ae46,Mpongwe,xd167,myen1241,Myene,Atlantic-Congo,AnnualTemperatureVariance,0.624182536,,,,
Ii1,American Samoans,xd876,samo1305,Samoan,Austronesian,AnnualTemperatureVariance,0.63029144,,,,
B2,Palawan Batak,xd900,bata1301,Batak,Austronesian,AnnualTemperatureVariance,0.637566345,,,,
Ac22,Dzing,xd47,ding1239,Ding,Atlantic-Congo,AnnualTemperatureVariance,0.640477264,,,,
Ii2,Tikopia,xd881,tiko1237,Tikopia,Austronesian,AnnualTemperatureVariance,0.642731268,,,,
SCCS100,Tikopia,xd881,tiko1237,Tikopia,Austronesian,AnnualTemperatureVariance,0.642731268,,,,
