society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Nh25,Sia,xd1276,ziaa1251,Zia (United States),Keresan,PrecipitationContingency,0.052902909,,,,
Nh8,Jemez,xd1284,jeme1245,Towa,Kiowa-Tanoan,PrecipitationContingency,0.052902909,,,,
WNAI172,Jemez,xd1284,jeme1245,Towa,Kiowa-Tanoan,PrecipitationContingency,0.052902909,,,,
Na15,Tlicho,xd1032,dogr1252,Dogrib,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.052945134,,,,
Ii7,Kapingamarangi,xd886,kapi1249,Kapingamarangi,Austronesian,PrecipitationContingency,0.053017187,,,,
If9,Ulithians,xd840,ulit1238,Ulithian,Austronesian,PrecipitationContingency,0.053198754,,,,
B363,Tutchone,xd1012,nort2941,Northern Tutchone,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.053264849,,,,
B360,Waskaganish,xd1011,sout2978,Southern East Cree,Algic,PrecipitationContingency,0.053285768,,,,
Cg2,Icelanders,xd542,icel1247,Icelandic,Indo-European,PrecipitationContingency,0.053324745,,,,
B295,Eyak,xd1102,eyak1241,Eyak,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.053339929,,,,
Nf13,Shawnee,xd1233,shaw1249,Shawnee,Algic,PrecipitationContingency,0.053443956,,,,
Ng1,Huron,xd1244,wyan1247,Wyandot,Iroquoian,PrecipitationContingency,0.053524808,,,,
If16,Lamotrek,xd831,lamo1243,Lamotrek,Austronesian,PrecipitationContingency,0.053616842,,,,
B297,Chugach,xd1027,chug1254,Chugach,Eskimo-Aleut,PrecipitationContingency,0.053685836,,,,
B332,Northern Saulteaux,xd1049,alba1270,Albany River Ojibwa,Algic,PrecipitationContingency,0.053808786,,,,
Cg1,Dutch,xd541,dutc1256,Dutch,Indo-European,PrecipitationContingency,0.0538368,,,,
WNAI130,Uncompahgre Ute,xd1199,utee1244,Ute,Uto-Aztecan,PrecipitationContingency,0.053923189,,,,
Ec5,Koryak,xd633,kory1246,Koryak,Chukotko-Kamchatkan,PrecipitationContingency,0.054014563,,,,
Ng11,Yuchi,xd1246,yuch1247,Yuchi,,PrecipitationContingency,0.054025825,,,,
If5,Ponapeans,xd836,pohn1238,Pohnpeian,Austronesian,PrecipitationContingency,0.054084733,,,,
Nh15,Mescalero,xd1265,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.054145762,,,,
B361,Tlicho,xd1032,dogr1252,Dogrib,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.054257192,,,,
Na40,Ottawa,xd1057,otta1242,Ottawa,Algic,PrecipitationContingency,0.054295357,,,,
SCCS99,Siuai,xd841,siwa1245,Siwai,South Bougainville,PrecipitationContingency,0.054342416,,,,
B327,Eastern Ojibwa,xd1055,east2542,Eastern Ojibwa,Algic,PrecipitationContingency,0.054653631,,,,
B331,Rainy River Ojibwe,xd1053,rain1239,Rainy River Ojibwa,Algic,PrecipitationContingency,0.054653631,,,,
SCCS53,Yurak-Samoyeds,xd632,nene1249,Tundra Nenets,Uralic,PrecipitationContingency,0.054717437,,,,
B339,North Albany Ojibwa,xd1004,wini1244,Winisk River Ojibwa,Algic,PrecipitationContingency,0.054820119,,,,
SCCS86,Badjau Tawi-Tawi,xd736,sout2918,Southern Sama,Austronesian,PrecipitationContingency,0.054830196,,,,
Na32,Montagnais,xd1048,mont1268,Montagnais,Algic,PrecipitationContingency,0.054908307,,,,
B256,Blackfoot,xd1211,pieg1239,Piegan,Algic,PrecipitationContingency,0.055157046,,,,
Cd7,Beraber,xd525,cent2194,Central Moroccan Berber,Afro-Asiatic,PrecipitationContingency,0.055224474,,,,
B362,Dena'ina,xd1042,tana1289,Tanaina,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.055237749,,,,
Cd14,Hamyan,xd512,oran1236,Oran,Afro-Asiatic,PrecipitationContingency,0.055274257,,,,
B260,Sarcee,xd1226,sars1236,Sarsi,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.055680948,,,,
Ii13,Uveans,xd879,wall1257,East Uvean,Austronesian,PrecipitationContingency,0.055786565,,,,
SCCS144,Huron,xd1244,wyan1247,Wyandot,Iroquoian,PrecipitationContingency,0.055837476,,,,
Ch7,Ukranians,xd571,east2270,East Ukrainian,Indo-European,PrecipitationContingency,0.056240662,,,,
