society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ae49,Bali Nyonga,xd170,mung1266,Mungaka,Atlantic-Congo,AnnualPrecipitationVariance,15530988627.0,,,,
Ae54,Kom,xd176,komc1235,Kom (Cameroon),Atlantic-Congo,AnnualPrecipitationVariance,15530988627.0,,,,
Ae55,Ndob,xd177,band1349,Bandobo,Atlantic-Congo,AnnualPrecipitationVariance,15530988627.0,,,,
Ae59,Widikum,xd181,meta1238,Meta',Atlantic-Congo,AnnualPrecipitationVariance,15530988627.0,,,,
Ae9,Fut,xd185,bafu1246,Bafut,Atlantic-Congo,AnnualPrecipitationVariance,15530988627.0,,,,
B17,Paliyans,xd910,pali1274,Paliyan,Dravidian,AnnualPrecipitationVariance,15555297783.0,,,,
Ad7,Ganda,xd124,gand1255,Ganda,Atlantic-Congo,AnnualPrecipitationVariance,15581893329.0,,,,
If3,Majuro,xd834,rata1243,Ratak,Austronesian,AnnualPrecipitationVariance,15593397736.0,,,,
Ac28,Luimbe,xd53,luim1238,Luimbi,Atlantic-Congo,AnnualPrecipitationVariance,15608794007.0,,,,
Sf2,Aymara,xd1375,cent2142,Central Aymara,Aymaran,AnnualPrecipitationVariance,15624907905.0,,,,
Sf9,Uru,xd1382,uruu1244,Uru,Uru-Chipaya,AnnualPrecipitationVariance,15624907905.0,,,,
Af53,Tura,xd234,tour1242,Toura (Côte d'Ivoire),Mande,AnnualPrecipitationVariance,15629346320.0,,,,
Si5,Kamayurá,xd1402,kama1373,Kamayurá,Tupian,AnnualPrecipitationVariance,15646577187.0,,,,
Si9,Aweti,xd1406,awet1244,Awetí,Tupian,AnnualPrecipitationVariance,15646577187.0,,,,
Af11,Toma,xd188,toma1245,Toma,Mande,AnnualPrecipitationVariance,15666431728.0,,,,
Ag9,Malinke,xd297,kita1249,Kita Maninkakan,Mande,AnnualPrecipitationVariance,15666431728.0,,,,
Ii2,Tikopia,xd881,tiko1237,Tikopia,Austronesian,AnnualPrecipitationVariance,15697970977.0,,,,
SCCS100,Tikopia,xd881,tiko1237,Tikopia,Austronesian,AnnualPrecipitationVariance,15697970977.0,,,,
Ad20,Nyamwezi,xd88,nyam1276,Nyamwezi,Atlantic-Congo,AnnualPrecipitationVariance,15717116419.0,,,,
Ae50,Bamum,xd172,bamu1253,Bamun,Atlantic-Congo,AnnualPrecipitationVariance,15731303961.0,,,,
Ae56,Nsaw,xd178,lamn1239,Lamnso',Atlantic-Congo,AnnualPrecipitationVariance,15731303961.0,,,,
Ae57,Nsungli,xd179,limb1268,Limbum,Atlantic-Congo,AnnualPrecipitationVariance,15731303961.0,,,,
Ac1,Ila,xd33,ilaa1246,Ila,Atlantic-Congo,AnnualPrecipitationVariance,15750401614.0,,,,
SCCS82,Negri Sembilan,xd723,nege1240,Negeri Sembilan Malay,Austronesian,AnnualPrecipitationVariance,15764910441.0,,,,
Ef2,Bengali,xd664,beng1280,Bengali,Indo-European,AnnualPrecipitationVariance,15768118988.0,,,,
WNAI55,Foothill Maidu,xd1433,nort2951,Northwest Maidu,Maiduan,AnnualPrecipitationVariance,15788787534.0,,,,
B71,Sekele,xd931,vase1234,Northern Ju,Kxa,AnnualPrecipitationVariance,15797049906.0,,,,
Ac33,Lala,xd59,lala1264,Lala-Bisa,Atlantic-Congo,AnnualPrecipitationVariance,15805294762.0,,,,
Ig6,Ulawans,xd858,saaa1240,Sa'a,Austronesian,AnnualPrecipitationVariance,15811541694.0,,,,
Ad17,Safwa,xd84,safw1238,Safwa,Atlantic-Congo,AnnualPrecipitationVariance,15825316357.0,,,,
WNAI10,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,AnnualPrecipitationVariance,15829280809.0,,,,
Ig17,Kombe,xd849,mudu1242,Muduapa,Austronesian,AnnualPrecipitationVariance,15835100252.0,,,,
Ig8,Simboese,xd860,simb1256,Simbo,Austronesian,AnnualPrecipitationVariance,15835704760.0,,,,
Ig15,Bakovi,xd847,bola1250,Bola,Austronesian,AnnualPrecipitationVariance,15868632673.0,,,,
SCCS84,Balinese,xd752,bali1278,Balinese,Austronesian,AnnualPrecipitationVariance,15887286508.0,,,,
Ih9,Santa Cruz Islanders,xd875,natu1246,Natügu,Austronesian,AnnualPrecipitationVariance,15942920641.0,,,,
Ig20,Kaoka,xd853,long1395,Longgu,Austronesian,AnnualPrecipitationVariance,16021527620.0,,,,
Ac9,Ngoni,xd75,ngon1269,Ngoni,Atlantic-Congo,AnnualPrecipitationVariance,16053942987.0,,,,
Ig18,Kwaio,xd850,kwai1243,Kwaio,Austronesian,AnnualPrecipitationVariance,16073600469.0,,,,
Ah4,Mambila,xd331,came1252,Donga Mambila,Atlantic-Congo,AnnualPrecipitationVariance,16112833795.0,,,,
WNAI15,Pentlatch,xd1427,pent1242,Pentlatch,Salishan,AnnualPrecipitationVariance,16118218360.0,,,,
B67,Hukwe,xd929,kxoe1243,Kxoe,Khoe-Kwadi,AnnualPrecipitationVariance,16141989091.0,,,,
SCCS168,Chachi,xd1376,chac1249,Cha'palaa,Barbacoan,AnnualPrecipitationVariance,16219626157.0,,,,
Se10,Cocama,xd1363,coca1259,Cocama-Cocamilla,Tupian,AnnualPrecipitationVariance,16219626157.0,,,,
Sf3,Chachi,xd1376,chac1249,Cha'palaa,Barbacoan,AnnualPrecipitationVariance,16219626157.0,,,,
Ae52,Fungom,xd174,mmen1238,Mmen,Atlantic-Congo,AnnualPrecipitationVariance,16338740804.0,,,,
Ah24,Kentu,xd314,etky1238,Etkywan,Atlantic-Congo,AnnualPrecipitationVariance,16338740804.0,,,,
Si2,Trumai,xd1399,trum1247,Trumai,,AnnualPrecipitationVariance,16360223501.0,,,,
SCCS132,Nuxalk,xd1106,bell1243,Bella Coola,Salishan,AnnualPrecipitationVariance,16364533162.0,,,,
Nb15,Lummi,xd1074,lumm1243,Lummi,Salishan,AnnualPrecipitationVariance,16364819570.0,,,,
SCCS175,Trumai,xd1399,trum1247,Trumai,,AnnualPrecipitationVariance,16468389692.0,,,,
Ig1,Siuai,xd841,siwa1245,Siwai,South Bougainville,AnnualPrecipitationVariance,16489841712.0,,,,
Ii10,Rennell Islanders,xd877,renn1242,Rennell-Bellona,Austronesian,AnnualPrecipitationVariance,16547333422.0,,,,
Sd5,Sateré Mawé,xd1357,sate1243,Sateré-Mawé,Tupian,AnnualPrecipitationVariance,16582574468.0,,,,
B268,Squamish,xd1072,squa1248,Squamish,Salishan,AnnualPrecipitationVariance,16674052469.0,,,,
WNAI16,Squamish,xd1072,squa1248,Squamish,Salishan,AnnualPrecipitationVariance,16674052469.0,,,,
Ah26,Ndoro,xd316,ndoo1241,Ndoola,Atlantic-Congo,AnnualPrecipitationVariance,16805361540.0,,,,
Ah27,Zuande,xd317,bita1251,Bitare,Atlantic-Congo,AnnualPrecipitationVariance,16805361540.0,,,,
SCCS4,Lozi,xd26,lozi1239,Lozi,Atlantic-Congo,AnnualPrecipitationVariance,16848707242.0,,,,
SCCS99,Siuai,xd841,siwa1245,Siwai,South Bougainville,AnnualPrecipitationVariance,16864903667.0,,,,
Af48,Kru,xd228,klao1243,Klao,Atlantic-Congo,AnnualPrecipitationVariance,16868538260.0,,,,
Ie36,Samarokena,xd814,sama1240,Samarokena,Greater Kwerba,AnnualPrecipitationVariance,16896615553.0,,,,
WNAI62,Yana,xd1109,yana1271,Yana,,AnnualPrecipitationVariance,16954875521.0,,,,
SCCS152,Huichol,xd1288,huic1243,Huichol,Uto-Aztecan,AnnualPrecipitationVariance,16962515259.0,,,,
SCCS72,Lamet,xd716,lame1256,Lamet,Austroasiatic,AnnualPrecipitationVariance,16974664416.0,,,,
Sd4,Guaica,xd1356,yano1262,Yanomámi,Yanomamic,AnnualPrecipitationVariance,17126881495.0,,,,
Sd9,Yanomami,xd1361,yano1261,Yanomamö,Yanomamic,AnnualPrecipitationVariance,17126881495.0,,,,
Ad38,Kara,xd107,kara1481,Kara (Tanzania),Atlantic-Congo,AnnualPrecipitationVariance,17128915243.0,,,,
B14,Agta (Cagayan),xd908,cent2084,Central Cagayan Agta,Austronesian,AnnualPrecipitationVariance,17153114519.0,,,,
B283,Heiltsuk,xd1083,bell1263,Bella Bella,Wakashan,AnnualPrecipitationVariance,17156736561.0,,,,
Sa11,Kaqchikel,xd1311,kaqc1270,Kaqchikel,Mayan,AnnualPrecipitationVariance,17163876717.0,,,,
Ab20,Ngumbi,xd22,nkhu1238,Nkhumbi,Atlantic-Congo,AnnualPrecipitationVariance,17203277623.0,,,,
Ej11,Cham,xd718,east2563,Eastern Cham,Austronesian,AnnualPrecipitationVariance,17206992207.0,,,,
Ie25,Mafulu,xd802,fuyu1242,Fuyug,Goilalan,AnnualPrecipitationVariance,17249483861.0,,,,
WNAI7,Haisla,xd1105,hais1244,Haisla,Wakashan,AnnualPrecipitationVariance,17328738499.0,,,,
Eh2,Merina,xd688,meri1243,Merina,Austronesian,AnnualPrecipitationVariance,17456983478.0,,,,
B287,Haisla,xd1105,hais1244,Haisla,Wakashan,AnnualPrecipitationVariance,17473371220.0,,,,
Ae25,Tetela,xd144,tete1250,Tetela,Atlantic-Congo,AnnualPrecipitationVariance,17474011556.0,,,,
B12,Agta (Casiguran),xd906,casi1235,Casiguran-Nagtipunan Agta,Austronesian,AnnualPrecipitationVariance,17479639355.0,,,,
B13,Agta (Isabela),xd907,agta1234,Agta-Pahanan,Austronesian,AnnualPrecipitationVariance,17479639355.0,,,,
Af47,Krahn,xd227,west2488,Western Krahn,Atlantic-Congo,AnnualPrecipitationVariance,17504744958.0,,,,
Ie5,Keraki,xd819,namb1293,Nambo,Morehead-Wasur,AnnualPrecipitationVariance,17586384064.0,,,,
Ig12,Choiseulese,xd844,vagh1249,Vaghua,Austronesian,AnnualPrecipitationVariance,17666401828.0,,,,
Ej15,Ancient Khmer,xd722,oldk1249,Old Khmer,Austroasiatic,AnnualPrecipitationVariance,17736819824.0,,,,
Ei4,Maras,xd710,mara1382,Mara Chin,Sino-Tibetan,AnnualPrecipitationVariance,17762619105.0,,,,
If17,Marshallese,xd832,rata1243,Ratak,Austronesian,AnnualPrecipitationVariance,17777078999.0,,,,
SCCS108,Marshallese,xd832,rata1243,Ratak,Austronesian,AnnualPrecipitationVariance,17777078999.0,,,,
Ef9,Gujarati,xd671,guja1252,Gujarati,Indo-European,AnnualPrecipitationVariance,17782487738.0,,,,
Sd1,Munduruku,xd1353,mund1330,Mundurukú,Tupian,AnnualPrecipitationVariance,17793645987.0,,,,
B16,Mlabri,xd909,mlab1235,Mlabri,Austroasiatic,AnnualPrecipitationVariance,17816702364.0,,,,
WNAI54,Valley Maidu,xd1432,vall1252,Valley Maidu,Maiduan,AnnualPrecipitationVariance,17850986681.0,,,,
Nb12,Klahoose,xd1071,slia1241,Sliammon,Salishan,AnnualPrecipitationVariance,17892361716.0,,,,
B282,Comox,xd1073,isla1276,Island Comox,Salishan,AnnualPrecipitationVariance,17931070790.0,,,,
Ej1,Lamet,xd716,lame1256,Lamet,Austroasiatic,AnnualPrecipitationVariance,17970820984.0,,,,
Ef4,Ho,xd666,hooo1248,Ho,Austroasiatic,AnnualPrecipitationVariance,18106069538.0,,,,
Eg8,Kol,xd684,mund1320,Mundari,Austroasiatic,AnnualPrecipitationVariance,18106069538.0,,,,
SCCS75,Ancient Khmer,xd722,oldk1249,Old Khmer,Austroasiatic,AnnualPrecipitationVariance,18111569925.0,,,,
Ib4,Toba Batak,xd753,bata1289,Batak Toba,Austronesian,AnnualPrecipitationVariance,18134122085.0,,,,
Ad18,Bende,xd85,bend1258,Bende,Atlantic-Congo,AnnualPrecipitationVariance,18142076890.0,,,,
