society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Nc15,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,TemperatureConstancy,0.528317509,,,,
WNAI60,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,TemperatureConstancy,0.528317509,,,,
Eh10,Betsileo,xd687,bets1235,Betsileo,Austronesian,TemperatureConstancy,0.528437833,,,,
Eh3,Tanala,xd689,tana1285,Tanala,Austronesian,TemperatureConstancy,0.528437833,,,,
Ae19,Garanganze,xd137,sang1331,Sanga (Democratic Republic of Congo),Atlantic-Congo,TemperatureConstancy,0.529521126,,,,
Se7,Camba,xd1371,chiq1248,Chiquitano,,TemperatureConstancy,0.529863167,,,,
B132,Mirniny,xd976,ngad1258,Ngadjunmaya,Pama-Nyungan,TemperatureConstancy,0.530473386,,,,
B48,Aimoré,xd1413,kren1239,Krenak,Nuclear-Macro-Je,TemperatureConstancy,0.530662004,,,,
Si6,Guató,xd1403,guat1253,Guató,,TemperatureConstancy,0.532092435,,,,
SCCS154,Sierra Popoluca,xd1302,high1276,Highland Popoluca,Mixe-Zoque,TemperatureConstancy,0.532634694,,,,
Ag23,Kasonke,xd259,xaas1235,Xaasongaxango,Mande,TemperatureConstancy,0.532713917,,,,
Nj5,Mazateco,xd1304,huau1238,Huautla Mazatec,Otomanguean,TemperatureConstancy,0.53336014,,,,
Ac13,Tonga,xd37,tong1321,Tonga (Nyasa),Atlantic-Congo,TemperatureConstancy,0.534049365,,,,
Ac36,Tumbuka,xd62,tumb1250,Tumbuka,Atlantic-Congo,TemperatureConstancy,0.534049365,,,,
Nj1,Chinantec,xd1295,ojit1237,Ojitlán Chinantec,Otomanguean,TemperatureConstancy,0.53418361,,,,
Nj10,Zapotec,xd1296,yala1267,Yalálag Zapotec,Otomanguean,TemperatureConstancy,0.535316309,,,,
SCCS7,Bemba,xd55,town1238,Town Bemba,Atlantic-Congo,TemperatureConstancy,0.536356678,,,,
Cb23,Tukulor,xd473,pula1263,Pulaar,Atlantic-Congo,TemperatureConstancy,0.536596616,,,,
Cf3,Tristan da Cunha,xd538,stan1293,English,Indo-European,TemperatureConstancy,0.536935586,,,,
Ac39,Nyasa,xd65,mwer1247,Mwera (Nyasa),Atlantic-Congo,TemperatureConstancy,0.537073979,,,,
B103,Kaiadilt,xd952,kaya1319,Kayardild,Tangkic,TemperatureConstancy,0.537232305,,,,
Ad16,Ngonde,xd83,ngon1268,Ngonde,Atlantic-Congo,TemperatureConstancy,0.537615568,,,,
Nj6,Huave,xd1305,sanm1287,San Mateo del Mar Huave,Huavean,TemperatureConstancy,0.539271436,,,,
