society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ah35,Bura,xd326,bura1292,Bura-Pabir,Afro-Asiatic,PrecipitationConstancy,0.339183477,,,,
Cb27,Bachama,xd477,baca1246,Bacama,Afro-Asiatic,PrecipitationConstancy,0.339183477,,,,
Cb28,Dera,xd478,dera1248,Dera (Nigeria),Afro-Asiatic,PrecipitationConstancy,0.339183477,,,,
Ei14,Ao,xd701,aona1235,Ao Naga,Sino-Tibetan,PrecipitationConstancy,0.339222175,,,,
Ei2,Lhota,xd707,loth1237,Lotha Naga,Sino-Tibetan,PrecipitationConstancy,0.339222175,,,,
Ai9,Masa,xd383,masa1322,Masana,Afro-Asiatic,PrecipitationConstancy,0.33929578,,,,
Sc2,Pumé,xd1345,pume1238,Pumé,,PrecipitationConstancy,0.339404904,,,,
Aj21,Jie,xd397,jiee1239,Jie,Nilotic,PrecipitationConstancy,0.33971279,,,,
Aj22,Labwor,xd398,labw1238,Labwor,Nilotic,PrecipitationConstancy,0.33971279,,,,
Ag48,Basari,xd286,ntch1242,Ntcham,Atlantic-Congo,PrecipitationConstancy,0.339717798,,,,
Nd27,Kuyuidokado,xd1160,sout2967,South Northern Paiute,Uto-Aztecan,PrecipitationConstancy,0.339894136,,,,
SCCS72,Lamet,xd716,lame1256,Lamet,Austroasiatic,PrecipitationConstancy,0.340073249,,,,
B187,Achumawi,xd1108,achu1247,Achumawi,Palaihnihan,PrecipitationConstancy,0.340115571,,,,
WNAI52,Achumawi (West),xd1108,achu1247,Achumawi,Palaihnihan,PrecipitationConstancy,0.340115571,,,,
Ad18,Bende,xd85,bend1258,Bende,Atlantic-Congo,PrecipitationConstancy,0.340457535,,,,
Ad21,Pimbwe,xd89,pimb1238,Pimbwe,Atlantic-Congo,PrecipitationConstancy,0.340457535,,,,
Eg5,Kodavas,xd681,koda1255,Kodava,Dravidian,PrecipitationConstancy,0.340677818,,,,
Cd9,Tekna,xd527,hass1238,Hassaniyya,Afro-Asiatic,PrecipitationConstancy,0.340955468,,,,
Ei10,Chakma,xd697,chak1266,Chakma,Indo-European,PrecipitationConstancy,0.340961628,,,,
Ei20,Kuki,xd708,lush1249,Mizo,Sino-Tibetan,PrecipitationConstancy,0.340961628,,,,
Ce6,Spaniards,xd533,stan1288,Spanish,Indo-European,PrecipitationConstancy,0.341104398,,,,
Ic4,Rotinese,xd766,term1237,Termanu,Austronesian,PrecipitationConstancy,0.341826346,,,,
Cc4,Mzab,xd501,tumz1238,Tumzabt,Afro-Asiatic,PrecipitationConstancy,0.342089502,,,,
Ea11,Ghilzai,xd598,ghil1238,Ghilzai,Indo-European,PrecipitationConstancy,0.34237466,,,,
Ai10,Otoro,xd338,otor1240,Otoro,Heibanic,PrecipitationConstancy,0.342457588,,,,
Ai37,Koalib,xd367,koal1240,Koalib-Rere,Heibanic,PrecipitationConstancy,0.342457588,,,,
Ai20,Tupuri,xd349,tupu1244,Tupuri,Atlantic-Congo,PrecipitationConstancy,0.342510738,,,,
B204,Southern Paiute (Kaibab and Las Vegas),xd1189,sout2969,Southern Paiute,Uto-Aztecan,PrecipitationConstancy,0.342694247,,,,
SCCS70,Maras,xd710,mara1382,Mara Chin,Sino-Tibetan,PrecipitationConstancy,0.342706087,,,,
SCCS20,Mende,xd230,mend1266,Mende (Sierra Leone),Mande,PrecipitationConstancy,0.342757945,,,,
SCCS30,Otoro,xd338,otor1240,Otoro,Heibanic,PrecipitationConstancy,0.343570028,,,,
Sh6,Chamacoco,xd1393,cham1315,Chamacoco,Zamucoan,PrecipitationConstancy,0.343630148,,,,
B118,Ngatatjara,xd965,ngaa1240,Ngaanyatjarra,Pama-Nyungan,PrecipitationConstancy,0.343655135,,,,
Ac37,Kunda,xd63,kund1255,Chikunda,Atlantic-Congo,PrecipitationConstancy,0.343848491,,,,
Ai12,Fali,xd340,sout2782,South Fali,Atlantic-Congo,PrecipitationConstancy,0.344257217,,,,
Ai15,Mundang,xd343,mund1325,Mundang,Atlantic-Congo,PrecipitationConstancy,0.344257217,,,,
Ai17,Gisiga,xd345,sout3051,South Giziga,Afro-Asiatic,PrecipitationConstancy,0.344257217,,,,
Ej1,Lamet,xd716,lame1256,Lamet,Austroasiatic,PrecipitationConstancy,0.344386565,,,,
B162,Chimariko,xd1094,chim1301,Chimariko,,PrecipitationConstancy,0.345093419,,,,
WNAI38,Hupa,xd1096,hupa1239,Hupa,Athabaskan-Eyak-Tlingit,PrecipitationConstancy,0.345093419,,,,
WNAI46,Chimariko,xd1094,chim1301,Chimariko,,PrecipitationConstancy,0.345093419,,,,
WNAI47,Wintu (Trinity River),xd1112,nucl1651,Nuclear Wintu,Wintuan,PrecipitationConstancy,0.345093419,,,,
Cb15,Messiria Humr,xd464,tama1331,Tama (Chad),Tamaic,PrecipitationConstancy,0.345267516,,,,
Ca6,Afar,xd454,afar1241,Afar,Afro-Asiatic,PrecipitationConstancy,0.345549336,,,,
SCCS173,Sirionó,xd1362,siri1273,Sirionó,Tupian,PrecipitationConstancy,0.345970173,,,,
Ad22,Sukuma,xd90,suku1261,Sukuma,Atlantic-Congo,PrecipitationConstancy,0.346004851,,,,
Ac35,Shila,xd61,luba1250,Luba-Katanga,Atlantic-Congo,PrecipitationConstancy,0.346145842,,,,
B15,Chenchu,xd672,chen1255,Chenchu,Dravidian,PrecipitationConstancy,0.346501784,,,,
Cb12,Gimma,xd461,nort3133,North Kordofan Arabic,Afro-Asiatic,PrecipitationConstancy,0.346533389,,,,
Ac6,Ndembu,xd72,lund1266,Lunda,Atlantic-Congo,PrecipitationConstancy,0.347012954,,,,
Ai13,Laka,xd341,laka1254,Laka (Chad),Central Sudanic,PrecipitationConstancy,0.347055152,,,,
Sj9,Kayapo,xd1417,kaya1330,Kayapó,Nuclear-Macro-Je,PrecipitationConstancy,0.347337597,,,,
Ai39,Mesakin,xd369,ngil1242,Ngile,Narrow Talodi,PrecipitationConstancy,0.348093761,,,,
Ai40,Moro,xd371,moro1285,Moro,Heibanic,PrecipitationConstancy,0.348093761,,,,
Ai41,Tira,xd372,tira1254,Tira,Heibanic,PrecipitationConstancy,0.348093761,,,,
Ae16,Lulua,xd134,luba1249,Luba-Lulua,Atlantic-Congo,PrecipitationConstancy,0.348141692,,,,
SCCS150,Havasupai,xd1163,hava1249,Havasupai,Cochimi-Yuman,PrecipitationConstancy,0.348655796,,,,
Ad9,Gisu,xd126,masa1299,Masaaba,Atlantic-Congo,PrecipitationConstancy,0.349138559,,,,
Ej9,Thai,xd731,thai1261,Thai,Tai-Kadai,PrecipitationConstancy,0.349312149,,,,
Nc9,Modoc,xd1140,klam1254,Klamath-Modoc,,PrecipitationConstancy,0.349399662,,,,
WNAI113,Modoc,xd1140,klam1254,Klamath-Modoc,,PrecipitationConstancy,0.349399662,,,,
B82,Kaurareg,xd937,kala1377,Kala Lagaw Ya,Pama-Nyungan,PrecipitationConstancy,0.349425999,,,,
Eb7,Chahar,xd615,peri1253,Peripheral Mongolian,Mongolic,PrecipitationConstancy,0.349430586,,,,
Id6,Wikmunkan,xd781,wikm1247,Wik-Mungkan,Pama-Nyungan,PrecipitationConstancy,0.349535677,,,,
Ac5,Lamba,xd71,lamb1271,Lamba,Atlantic-Congo,PrecipitationConstancy,0.349918153,,,,
Ai22,Sara,xd351,sarr1246,Sar,Central Sudanic,PrecipitationConstancy,0.350509093,,,,
Af54,Gbande,xd235,band1352,Bandi,Mande,PrecipitationConstancy,0.350529246,,,,
Ai14,Mbum,xd342,mbum1254,Mbum,Atlantic-Congo,PrecipitationConstancy,0.350682041,,,,
B164,Salinan,xd1125,sali1253,Salinan,,PrecipitationConstancy,0.350729798,,,,
Af8,Nupe,xd242,nupe1254,Nupe-Nupe-Tako,Atlantic-Congo,PrecipitationConstancy,0.351598383,,,,
Ad20,Nyamwezi,xd88,nyam1276,Nyamwezi,Atlantic-Congo,PrecipitationConstancy,0.352190562,,,,
Cb13,Habbaniya,xd462,nort3133,North Kordofan Arabic,Afro-Asiatic,PrecipitationConstancy,0.352314616,,,,
Nc26,Salinan,xd1125,sali1253,Salinan,,PrecipitationConstancy,0.353073282,,,,
B179,Shasta,xd1093,shas1239,Shasta,Shastan,PrecipitationConstancy,0.3532445,,,,
Nb30,Takelma,xd1091,take1257,Takelma,,PrecipitationConstancy,0.3532445,,,,
Nb34,Karuk,xd1095,karo1304,Karok,,PrecipitationConstancy,0.3532445,,,,
WNAI45,Shasta (West),xd1093,shas1239,Shasta,Shastan,PrecipitationConstancy,0.3532445,,,,
Af5,Mende,xd230,mend1266,Mende (Sierra Leone),Mande,PrecipitationConstancy,0.353251625,,,,
B91,Kaakutju,xd943,gaga1251,Gaagudju,,PrecipitationConstancy,0.35331684,,,,
If7,Gilbert Onotoa,xd838,nuii1237,Nui,Austronesian,PrecipitationConstancy,0.353587568,,,,
Ah22,Yergum,xd312,taro1263,Tarok,Atlantic-Congo,PrecipitationConstancy,0.353852798,,,,
Ca11,Arusi,xd417,bora1271,Borana-Arsi-Guji Oromo,Afro-Asiatic,PrecipitationConstancy,0.353875248,,,,
WNAI37,Karuk,xd1095,karo1304,Karok,,PrecipitationConstancy,0.353910439,,,,
Nc15,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,PrecipitationConstancy,0.353915894,,,,
WNAI60,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,PrecipitationConstancy,0.353915894,,,,
Sa4,Emberá,xd1320,nort2972,Northern Emberá,Chocoan,PrecipitationConstancy,0.354264628,,,,
Ai2,Nyaro,xd348,kooo1244,Ko,Heibanic,PrecipitationConstancy,0.354352516,,,,
Cb21,Djafun,xd471,adam1253,Adamawa Fulfulde,Atlantic-Congo,PrecipitationConstancy,0.355462469,,,,
Ee1,Adi,xd653,bori1243,Bori-Karko,Sino-Tibetan,PrecipitationConstancy,0.355613565,,,,
B90,Wikmunkan,xd781,wikm1247,Wik-Mungkan,Pama-Nyungan,PrecipitationConstancy,0.35567712,,,,
Sh2,Terena,xd1389,tere1279,Terena-Kinikinao-Chane,Arawakan,PrecipitationConstancy,0.355986705,,,,
WNAI139,Yavapai (Southeast),xd1203,yava1252,Yavapai,Cochimi-Yuman,PrecipitationConstancy,0.356016689,,,,
WNAI148,Western Apache (South Tonto),xd1267,west2615,Western Apache,Athabaskan-Eyak-Tlingit,PrecipitationConstancy,0.356016689,,,,
Ah16,Angas,xd305,ngas1240,Ngas,Afro-Asiatic,PrecipitationConstancy,0.356225471,,,,
Af58,Vai,xd239,vaii1241,Vai,Mande,PrecipitationConstancy,0.356267589,,,,
Ae19,Garanganze,xd137,sang1331,Sanga (Democratic Republic of Congo),Atlantic-Congo,PrecipitationConstancy,0.35641151,,,,
Ah4,Mambila,xd331,came1252,Donga Mambila,Atlantic-Congo,PrecipitationConstancy,0.357877965,,,,
Eb4,Dagur,xd612,daur1238,Dagur,Mongolic,PrecipitationConstancy,0.358107946,,,,
Ah31,Mumuye,xd322,nucl1240,Mumuye,Atlantic-Congo,PrecipitationConstancy,0.358439343,,,,
Eg12,Khond,xd675,kuii1252,Kui (India),Dravidian,PrecipitationConstancy,0.358685933,,,,
Eg14,Reddi,xd677,mukh1238,Mukha-Dora,Dravidian,PrecipitationConstancy,0.358685933,,,,
Af53,Tura,xd234,tour1242,Toura (Côte d'Ivoire),Mande,PrecipitationConstancy,0.359102695,,,,
Ac34,Luapula,xd60,luun1238,Luunda,Atlantic-Congo,PrecipitationConstancy,0.359153854,,,,
Nd66,Yavapai,xd1203,yava1252,Yavapai,Cochimi-Yuman,PrecipitationConstancy,0.35925218,,,,
WNAI147,Western Apache (North Tonto),xd1267,west2615,Western Apache,Athabaskan-Eyak-Tlingit,PrecipitationConstancy,0.35925218,,,,
Nd26,Wadatkuht,xd992,sout2967,South Northern Paiute,Uto-Aztecan,PrecipitationConstancy,0.359275402,,,,
Ed3,Manchu,xd646,manc1252,Manchu,Tungusic,PrecipitationConstancy,0.359533172,,,,
Ei13,Angami,xd700,anga1288,Angami Naga,Sino-Tibetan,PrecipitationConstancy,0.359628672,,,,
Ei15,Rengma,xd702,sout2732,Southern Rengma Naga,Sino-Tibetan,PrecipitationConstancy,0.359628672,,,,
Ei17,Karbi,xd704,karb1241,Hills Karbi,Sino-Tibetan,PrecipitationConstancy,0.359628672,,,,
Ad41,Vugusu,xd111,buku1249,Bukusu,Atlantic-Congo,PrecipitationConstancy,0.360645065,,,,
Aj27,Sapei,xd403,kups1238,Kupsabiny,Nilotic,PrecipitationConstancy,0.360645065,,,,
