society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ie39,Elema,xd817,orok1267,Orokolo,Eleman,TemperaturePredictability,0.820976292,,,,
Ia12,Sugbuanon,xd735,cebu1242,Cebuano,Austronesian,TemperaturePredictability,0.820980905,,,,
B82,Kaurareg,xd937,kala1377,Kala Lagaw Ya,Pama-Nyungan,TemperaturePredictability,0.821217441,,,,
Ae46,Mpongwe,xd167,myen1241,Myene,Atlantic-Congo,TemperaturePredictability,0.821680573,,,,
Ij8,Tahitians,xd897,tahi1242,Tahitian,Austronesian,TemperaturePredictability,0.821939123,,,,
Ae26,Topoke,xd145,poke1238,Poke,Atlantic-Congo,TemperaturePredictability,0.822254668,,,,
Ae28,Ngala,xd147,ling1263,Lingala,Atlantic-Congo,TemperaturePredictability,0.822267075,,,,
Ih11,Epi,xd864,lame1260,Lamenu,Austronesian,TemperaturePredictability,0.822411634,,,,
Ae39,Ngombe,xd159,binj1250,Binja,Atlantic-Congo,TemperaturePredictability,0.822670043,,,,
Ae27,Lokele,xd146,kele1255,Kele-Foma,Atlantic-Congo,TemperaturePredictability,0.822736359,,,,
Eh4,Vedda,xd690,vedd1240,Veddah,Indo-European,TemperaturePredictability,0.823363068,,,,
SCCS80,Vedda,xd690,vedd1240,Veddah,Indo-European,TemperaturePredictability,0.823363068,,,,
B3,Anak Dalam,xd757,kubu1239,Kubu,Austronesian,TemperaturePredictability,0.823413135,,,,
Ii7,Kapingamarangi,xd886,kapi1249,Kapingamarangi,Austronesian,TemperaturePredictability,0.823491046,,,,
Ih2,Seniang,xd868,sout2857,Nahavaq,Austronesian,TemperaturePredictability,0.823895494,,,,
Ae23,Lalia,xd142,ngan1302,Ngando-Lalia,Atlantic-Congo,TemperaturePredictability,0.824125915,,,,
Ae42,Ngumba,xd163,kwas1243,Kwasio,Atlantic-Congo,TemperaturePredictability,0.824172892,,,,
Sc1,Warao,xd1335,wara1303,Warao,,TemperaturePredictability,0.824197003,,,,
Ae38,Ndoko,xd158,doko1244,Doko (Democratic Republic of Congo),Atlantic-Congo,TemperaturePredictability,0.824519464,,,,
Ie10,Motu,xd786,motu1246,Motu,Austronesian,TemperaturePredictability,0.824650154,,,,
Ie20,Koita,xd797,koit1244,Koitabu,Koiarian,TemperaturePredictability,0.824650154,,,,
Ie22,Mekeo,xd799,meke1243,Mekeo,Austronesian,TemperaturePredictability,0.824650154,,,,
B9,Semang,xd725,kens1248,Kensiu,Austroasiatic,TemperaturePredictability,0.824899411,,,,
